week_start,AutotraderInventory_FranchiseDealers_Inventory,AutotraderInventory_IndieDealers_Inventory,AutotraderInventory_TotalDealers_Inventory,BrandMedia_Addressable/Linear_Spends,BrandMedia_ConnectedTV_Spends,BrandMedia_Default_Spends,BrandMedia_Display_Spends,BrandMedia_LiveStreamVideo_Spends,BrandMedia_OOH_Spends,BrandMedia_Radio_Spends,BrandMedia_Social_Spends,BrandMedia_TotalDigitalVideo_Spends,CargurusInventory_AllFranchiseDealers_Inventory,CargurusInventory_AllIndieDealers_Inventory,CargurusInventory_PayingFranchiseDealers_Inventory,CargurusInventory_PayingIndieDealers_Inventory,CargurusInventory_TotalAllDealers_Inventory,CargurusInventory_TotalPayingDealers_Inventory,clientInventory_FranchiseDealers_Inventory,clientInventory_IndieDealers_Inventory,clientInventory_TotalDealers_Inventory,Competitor_CDKGlobal_CostofRevenue,Competitor_CDKGlobal_MarketingandSales,Competitor_CDKGlobal_OperatingExpense,Competitor_CDKGlobal_Revenue,Competitor_CDKWebsite_CostofRevenue,Competitor_CDKWebsite_MarketingandSales,Competitor_CDKWebsite_OperatingExpense,Competitor_CDKWebsite_Revenue,Competitor_CarGurus_CostofRevenue,Competitor_CarGurus_MarketingandSales,Competitor_CarGurus_OperatingExpense,Competitor_CarGurus_Revenue,Competitor_client.com_CostofRevenue,Competitor_client.com_MarketingandSales,Competitor_client.com_OperatingExpense,Competitor_client.com_Revenue,Competitor_TrueCar_CostofRevenue,Competitor_TrueCar_MarketingandSales,Competitor_TrueCar_OperatingExpense,Competitor_TrueCar_Revenue,Macro_Total_Population,Macro_Total_RealDisposablePersonalIncomePerCapita,Macro_Total_TotalVehicleSales,NonPaid_Apps_Leads,NonPaid_Apps_Visits,NonPaid_Direct_Leads,NonPaid_Direct_Visits,NonPaid_Email_Leads,NonPaid_Email_Visits,NonPaid_OtherProperties_Leads,NonPaid_OtherProperties_Visits,NonPaid_SEO_Leads,NonPaid_SEO_Visits,PerformanceMedia_App_Spends,PerformanceMedia_Display_Leads,PerformanceMedia_Display_Spends,PerformanceMedia_Display_Visits,PerformanceMedia_PaidSearch_Leads,PerformanceMedia_PaidSearch_Spends,PerformanceMedia_PaidSearch_Visits,PerformanceMedia_Partner_Leads,PerformanceMedia_Partner_Visits,PerformanceMedia_Partners_Spends,RevenueByBusiness_ConversationsDI_Revenue,RevenueByBusiness_FuelFuel_Revenue,RevenueByBusiness_NTMAclient_Revenue,RevenueByBusiness_OnlineShopperDI_Revenue,RevenueByBusiness_Packageclient_Revenue,RevenueByBusiness_Upsellclient_Revenue,RevenueByBusiness_WebsiteDI_Revenue,RevenueByCancel_Field_Revenue,RevenueByCancel_Groups_Revenue,RevenueByCancel_Inside_Revenue,RevenueByMarketplace_Field_Revenue,RevenueByMarketplace_Groups_Revenue,RevenueByMarketplace_Inside_Revenue,RevenueByPackage_Fran_Revenue,RevenueByPackage_Indy_Revenue,RevenueByProduct_DRLegacy_Revenue,RevenueByProduct_NonTraditional_Revenue,RevenueByProduct_Package_Revenue,RevenueByProduct_Upsell_Revenue,RevenueByRetail_DealerInspire_Revenue,RevenueByRetail_Fuel_Revenue,RevenueByRetail_Marketplace_Revenue,RevenueByRetail_OEM_Revenue,RevenueByRetail_Other_Revenue,RevenueBySale_Field_Revenue,RevenueBySale_Groups_Revenue,RevenueBySale_Inside_Revenue,RevenueByTotalWholesale_Amortization_Revenue,RevenueByTotalWholesale_Wholesale_Revenue,RevenueByUpsell_client360_Revenue,RevenueByUpsell_clientSocial_Revenue,RevenueByUpsell_DealerPosition_Revenue,RevenueByUpsell_DealerRaterConnections_Revenue,RevenueByUpsell_EventPositions_Revenue,RevenueByUpsell_NLP_Revenue,RevenueByUpsell_PowerPositions_Revenue,RevenueByUpsell_PreferredTradeIn_Revenue,RevenueByUpsell_Premier_Revenue,RevenueByUpsell_RepairPalCertified_Revenue,RevenueByUpsell_SocialSalesDrive_Revenue,RevenueByUpsell_StandardTradeIn_Revenue,Sales_Promo_Count,Total_DeseasonalizedMarketplace_Revenue,Total_Marketplace_SeasonalIndex,Total_Total_Visits,Total_Total_flag-covidlockdown1,Total_Total_flag-covidlockdown2,Total_Total_flag-covidpostlockdown,Total_Total_flag-covidpostlockdown2,Total_Total_flag-covidpostlockdown3,Total_Total_flag-covidpostlockdown4,Total_Total_flag-janfeb,Total_Total_flag-monthstart,Total_Total_flag-precontractexpire,Total_Total_flag-pretotalwholesalemonth,Total_Total_flag-stimulus,Total_Total_flag-stimulus2,Total_Total_flag-stimulus3,Total_Total_trend-month,Total_Total_trend-quarter,Total_Total_trend-week,Total_Total_trend-year,TruecarInventory_FranchiseDealers_Inventory,TruecarInventory_IndieDealers_Inventory,TruecarInventory_TotalDealers_Inventory
23-11-20,3469,2000,5469,189189.9683,122345.3865,1274.123667,10001.99667,0,0,14692.475,46526.963,48096.05297,3693,4260,2534,3064,7954,5597,2247,2247,4494,0,0,0,0,0,0,0,0,871500,5105434.783,8113760.87,11534782.61,0,3865217.391,0,11572826.09,0,0,0,0,77193433333,10838.1,3812433.333,54961.9,2262224.3,56574.46667,2496955.767,10726.33333,198009.7,32100.13333,788476.7333,30233.46667,2070086.9,424983.7643,19963.76667,188482.7327,1455361.367,30132.9,650444.7647,989119.1333,17490.2,252214.4333,211048.7563,97066.66667,381033.3333,270433.3333,145833.3333,6048000,1456466.667,1214266.667,32433.33333,40833.33333,21700,3909606.508,2263781.594,1601515.729,4949700,1142166.667,9100,270433.3333,6091866.667,1456466.667,1952042.797,443482.6667,7774903.831,1429284.166,201330.64,42933.33333,33833.33333,22866.66667,0,0,80966.66667,399466.6667,81433.33333,412300,31733.33333,60433.33333,108266.6667,8166.666667,266466.6667,0,7000,0,2.8,7327848.267,1.061007754,9723971.6,0,0,0,0,0,0,0,1,0,0,0,0,0,36,12,152,3,1778,874,2652
30-11-20,3384,1942,5325,117604.1254,108745.7144,182.6583118,2811.620538,0,0,13139.60242,29530.32771,60891.47345,3583,4156,2464,3017,7738,5481,2209,2209,4419,0,0,0,0,0,0,0,0,871500,5105434.783,8113760.87,11534782.61,0,3865217.391,0,11572826.09,0,0,0,0,75077439785,10551.78387,3788697.849,55199.24839,2310436.448,51912.26022,2444261.451,9734.333333,193477.3581,34445.79785,803429.5978,29780.74409,2172080.184,417815.1992,19678.28925,200186.7131,1452982.702,25787.79677,623141.1645,894541.9591,17766.08387,264437.6656,212238.5714,91866.66667,412304.3011,280568.8172,147607.5269,5985096.774,1422582.796,1206821.505,33084.94624,23059.13978,17229.03226,3863044.253,2242737.367,1582493.227,4826970.968,1105553.763,8848.387097,280568.8172,5932524.731,1422582.796,1951819.135,442345.4409,7688274.847,1562308.515,189960.8665,46004.30108,28252.68817,20686.02151,0,0,77373.11828,392098.9247,76859.13978,398577.4194,33565.5914,67278.49462,104886.0215,7940.860215,257550.5376,0,6612.903226,0,2.916129032,7246200.433,1.061007754,9732217.768,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,153,3,1640,857,2496
07-12-20,3369,1932,5301,105673.1516,106479.1024,0.747419355,1613.224516,0,0,12880.79032,26697.55516,63024.04353,3564,4138,2453,3009,7702,5462,2203,2203,4406,0,0,0,0,0,0,0,0,871500,5105434.783,8113760.87,11534782.61,0,3865217.391,0,11572826.09,0,0,0,0,74724774194,10504.06452,3784741.935,55238.80645,2318471.806,51135.22581,2435479.065,9569,192721.9677,34836.74194,805921.7419,29705.29032,2189079.065,416620.4384,19630.70968,202137.3765,1452586.258,25063.6129,618590.5645,878779.0968,17812.06452,266474.871,212436.8739,91000,417516.129,282258.0645,147903.2258,5974612.903,1416935.484,1205580.645,33193.54839,20096.77419,16483.87097,3855283.877,2239229.996,1579322.81,4806516.129,1099451.613,8806.451613,282258.0645,5905967.742,1416935.484,1951781.858,442155.9032,7673836.683,1584479.24,188065.9042,46516.12903,27322.58065,20322.58065,0,0,76774.19355,390870.9677,76096.77419,396290.3226,33870.96774,68419.35484,104322.5806,7903.225806,256064.5161,0,6548.387097,0,2.935483871,7232592.461,1.061007754,9733592.129,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,154,3,1617,854,2470
14-12-20,3369,1932,5301,105673.1516,106479.1024,0.747419355,1613.224516,0,0,12880.79032,26697.55516,63024.04353,3564,4138,2453,3009,7702,5462,2203,2203,4406,0,0,0,0,0,0,0,0,871500,5105434.783,8113760.87,11534782.61,0,3865217.391,0,11572826.09,0,0,0,0,74724774194,10504.06452,3784741.935,55238.80645,2318471.806,51135.22581,2435479.065,9569,192721.9677,34836.74194,805921.7419,29705.29032,2189079.065,416620.4384,19630.70968,202137.3765,1452586.258,25063.6129,618590.5645,878779.0968,17812.06452,266474.871,212436.8739,91000,417516.129,282258.0645,147903.2258,5974612.903,1416935.484,1205580.645,33193.54839,20096.77419,16483.87097,3855283.877,2239229.996,1579322.81,4806516.129,1099451.613,8806.451613,282258.0645,5905967.742,1416935.484,1951781.858,442155.9032,7673836.683,1584479.24,188065.9042,46516.12903,27322.58065,20322.58065,0,0,76774.19355,390870.9677,76096.77419,396290.3226,33870.96774,68419.35484,104322.5806,7903.225806,256064.5161,0,6548.387097,0,2.935483871,7232592.461,1.061007754,9733592.129,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,155,3,1617,854,2470
21-12-20,3369,1932,5301,105673.1516,106479.1024,0.747419355,1613.224516,0,0,12880.79032,26697.55516,63024.04353,3564,4138,2453,3009,7702,5462,2203,2203,4406,0,0,0,0,0,0,0,0,871500,5105434.783,8113760.87,11534782.61,0,3865217.391,0,11572826.09,0,0,0,0,74724774194,10504.06452,3784741.935,55238.80645,2318471.806,51135.22581,2435479.065,9569,192721.9677,34836.74194,805921.7419,29705.29032,2189079.065,416620.4384,19630.70968,202137.3765,1452586.258,25063.6129,618590.5645,878779.0968,17812.06452,266474.871,212436.8739,91000,417516.129,282258.0645,147903.2258,5974612.903,1416935.484,1205580.645,33193.54839,20096.77419,16483.87097,3855283.877,2239229.996,1579322.81,4806516.129,1099451.613,8806.451613,282258.0645,5905967.742,1416935.484,1951781.858,442155.9032,7673836.683,1584479.24,188065.9042,46516.12903,27322.58065,20322.58065,0,0,76774.19355,390870.9677,76096.77419,396290.3226,33870.96774,68419.35484,104322.5806,7903.225806,256064.5161,0,6548.387097,0,2.935483871,7232592.461,1.061007754,9733592.129,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,156,3,1617,854,2470
28-12-20,3368,1903,5271,60384.65806,109252.4779,0.427096774,921.8425806,0,0,7360.451613,23043.08871,55983.74817,3572,4148,2455,3018,7720,5474,2198,2198,4397,0,0,0,0,0,0,0,0,1299933.333,5189857.971,8687068.116,12304637.68,0,3982395.652,0,11722876.81,0,0,0,0,74729032258,10991.22581,3835645.161,57053.51613,2425671.871,52292.06452,2528743.258,9661.903226,192306.7097,36948.16129,820776.871,30503,2317010.097,321426.4842,18505.80645,225782.3884,1370438.71,28598.3871,680170.1661,1028825.355,17072.22581,267163.5161,201966.4065,90612.90323,409967.7419,290290.3226,149548.3871,5941709.677,1404064.516,1217290.323,35806.45161,17000,18516.12903,3828665.273,2235448.26,1571919.064,4816870.968,1104193.548,8612.903226,290290.3226,5921064.516,1404064.516,1954511.923,431036.4516,7636032.597,1375884.042,188583.5852,49806.45161,26354.83871,21967.74194,0,0,76096.77419,392709.6774,76000,395419.3548,21677.41935,68709.67742,103935.4839,7806.451613,255387.0968,0,6451.612903,0,2.935483871,7900390.844,0.966538586,10130159.52,0,0,0,0,0,0,0,0,0,0,0,1,0,36,12,157,3,1615,851,2465
04-01-21,3366,1865,5231,0,112950.3119,0,0,0,0,0,18170.46677,46596.68768,3583,4161,2459,3031,7744,5490,2192,2192,4385,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74734709677,11640.77419,3903516.129,59473.12903,2568605.29,53834.51613,2653095.516,9785.774194,191753.0323,39763.3871,840583.7097,31566.6129,2487584.806,194501.2119,17005.93548,257309.071,1260908.645,33311.41935,762276.3016,1228887.032,16085.77419,268081.7097,188005.7832,90096.77419,399903.2258,301000,151741.9355,5897838.71,1386903.226,1232903.226,39290.32258,12870.96774,21225.80645,3793173.802,2230405.945,1562047.403,4830677.419,1110516.129,8354.83871,301000,5941193.548,1386903.226,1958152.009,416210.5161,7585627.149,1097757.112,189273.8265,54193.54839,25064.51613,24161.29032,0,0,75193.54839,395161.2903,75870.96774,394258.0645,5419.354839,69096.77419,103419.3548,7677.419355,254483.871,0,6322.580645,0,2.935483871,7848240.367,0.966538586,10658916.03,0,0,0,0,0,0,0,1,0,0,0,1,0,37,13,158,4,1612,847,2459
11-01-21,3366,1865,5231,0,112950.3119,0,0,0,0,0,18170.46677,46596.68768,3583,4161,2459,3031,7744,5490,2192,2192,4385,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74734709677,11640.77419,3903516.129,59473.12903,2568605.29,53834.51613,2653095.516,9785.774194,191753.0323,39763.3871,840583.7097,31566.6129,2487584.806,194501.2119,17005.93548,257309.071,1260908.645,33311.41935,762276.3016,1228887.032,16085.77419,268081.7097,188005.7832,90096.77419,399903.2258,301000,151741.9355,5897838.71,1386903.226,1232903.226,39290.32258,12870.96774,21225.80645,3793173.802,2230405.945,1562047.403,4830677.419,1110516.129,8354.83871,301000,5941193.548,1386903.226,1958152.009,416210.5161,7585627.149,1097757.112,189273.8265,54193.54839,25064.51613,24161.29032,0,0,75193.54839,395161.2903,75870.96774,394258.0645,5419.354839,69096.77419,103419.3548,7677.419355,254483.871,0,6322.580645,0,2.935483871,7848240.367,0.966538586,10658916.03,0,0,0,0,0,0,0,0,0,0,0,1,0,37,13,159,4,1612,847,2459
18-01-21,3366,1865,5231,0,112950.3119,0,0,0,0,0,18170.46677,46596.68768,3583,4161,2459,3031,7744,5490,2192,2192,4385,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74734709677,11640.77419,3903516.129,59473.12903,2568605.29,53834.51613,2653095.516,9785.774194,191753.0323,39763.3871,840583.7097,31566.6129,2487584.806,194501.2119,17005.93548,257309.071,1260908.645,33311.41935,762276.3016,1228887.032,16085.77419,268081.7097,188005.7832,90096.77419,399903.2258,301000,151741.9355,5897838.71,1386903.226,1232903.226,39290.32258,12870.96774,21225.80645,3793173.802,2230405.945,1562047.403,4830677.419,1110516.129,8354.83871,301000,5941193.548,1386903.226,1958152.009,416210.5161,7585627.149,1097757.112,189273.8265,54193.54839,25064.51613,24161.29032,0,0,75193.54839,395161.2903,75870.96774,394258.0645,5419.354839,69096.77419,103419.3548,7677.419355,254483.871,0,6322.580645,0,2.935483871,7848240.367,0.966538586,10658916.03,0,0,0,0,0,0,0,0,0,0,0,1,0,37,13,160,4,1612,847,2459
25-01-21,3366,1865,5231,0,112950.3119,0,0,0,0,0,18170.46677,46596.68768,3583,4161,2459,3031,7744,5490,2192,2192,4385,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74734709677,11640.77419,3903516.129,59473.12903,2568605.29,53834.51613,2653095.516,9785.774194,191753.0323,39763.3871,840583.7097,31566.6129,2487584.806,194501.2119,17005.93548,257309.071,1260908.645,33311.41935,762276.3016,1228887.032,16085.77419,268081.7097,188005.7832,90096.77419,399903.2258,301000,151741.9355,5897838.71,1386903.226,1232903.226,39290.32258,12870.96774,21225.80645,3793173.802,2230405.945,1562047.403,4830677.419,1110516.129,8354.83871,301000,5941193.548,1386903.226,1958152.009,416210.5161,7585627.149,1097757.112,189273.8265,54193.54839,25064.51613,24161.29032,0,0,75193.54839,395161.2903,75870.96774,394258.0645,5419.354839,69096.77419,103419.3548,7677.419355,254483.871,0,6322.580645,0,2.935483871,6990356.595,1.085155964,10658916.03,0,0,0,0,0,0,0,0,0,0,0,1,0,37,13,161,4,1612,847,2459
01-02-21,3783,2064,5847,0,138649.4578,0,3140.466922,0,8230,43208.9,18159.88,48805.93385,3945,4614,2736,3388,8560,6124,2432,2432,4864,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,82751000000,11806,4097500,61406,2634666.25,56198.25,2777122.25,9349.25,190374.25,46169.5,922106.5,31825,2628415,212295.855,17554.5,314372.755,1215280,33405.75,778629.1725,1202805,17453.25,275834.25,197080.9375,105500,443500,214000,169500,6592750,1545500,1395500,33250,11250,22250,4227838.951,2387910.22,1736463.544,5382750,1237500,9250,214000,6620250,1545500,2217205.433,461571.25,8352212.715,1511246.52,184015.1575,44000,32000,31500,0,0,81750,446750,85750,434500,13500,75500,111750,8250,281500,0,6500,0,3,7696785.525,1.085155964,10924497,0,0,0,0,0,0,0,1,0,0,0,0,0,38,13,162,4,1780,929,2709
08-02-21,3783,2064,5847,0,138649.4578,0,3140.466922,0,8230,43208.9,18159.88,48805.93385,3945,4614,2736,3388,8560,6124,2432,2432,4864,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,82751000000,11806,4097500,61406,2634666.25,56198.25,2777122.25,9349.25,190374.25,46169.5,922106.5,31825,2628415,212295.855,17554.5,314372.755,1215280,33405.75,778629.1725,1202805,17453.25,275834.25,197080.9375,105500,443500,214000,169500,6592750,1545500,1395500,33250,11250,22250,4227838.951,2387910.22,1736463.544,5382750,1237500,9250,214000,6620250,1545500,2217205.433,461571.25,8352212.715,1511246.52,184015.1575,44000,32000,31500,0,0,81750,446750,85750,434500,13500,75500,111750,8250,281500,0,6500,0,3,7696785.525,1.085155964,10924497,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,163,4,1780,929,2709
15-02-21,3783,2064,5847,0,138649.4578,0,3140.466922,0,8230,43208.9,18159.88,48805.93385,3945,4614,2736,3388,8560,6124,2432,2432,4864,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,82751000000,11806,4097500,61406,2634666.25,56198.25,2777122.25,9349.25,190374.25,46169.5,922106.5,31825,2628415,212295.855,17554.5,314372.755,1215280,33405.75,778629.1725,1202805,17453.25,275834.25,197080.9375,105500,443500,214000,169500,6592750,1545500,1395500,33250,11250,22250,4227838.951,2387910.22,1736463.544,5382750,1237500,9250,214000,6620250,1545500,2217205.433,461571.25,8352212.715,1511246.52,184015.1575,44000,32000,31500,0,0,81750,446750,85750,434500,13500,75500,111750,8250,281500,0,6500,0,3,7696785.525,1.085155964,10924497,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,164,4,1780,929,2709
22-02-21,3783,2064,5847,0,138649.4578,0,3140.466922,0,8230,43208.9,18159.88,48805.93385,3945,4614,2736,3388,8560,6124,2432,2432,4864,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,82751000000,11806,4097500,61406,2634666.25,56198.25,2777122.25,9349.25,190374.25,46169.5,922106.5,31825,2628415,212295.855,17554.5,314372.755,1215280,33405.75,778629.1725,1202805,17453.25,275834.25,197080.9375,105500,443500,214000,169500,6592750,1545500,1395500,33250,11250,22250,4227838.951,2387910.22,1736463.544,5382750,1237500,9250,214000,6620250,1545500,2217205.433,461571.25,8352212.715,1511246.52,184015.1575,44000,32000,31500,0,0,81750,446750,85750,434500,13500,75500,111750,8250,281500,0,6500,0,3,8221024.251,1.015957679,10924497,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,165,4,1780,929,2709
01-03-21,3438,1860,5299,545620.871,212306.349,0,111990.9617,0,9134.322581,39031.23226,35511.70677,57299.85718,3589,4177,2473,3085,7766,5557,2197,2197,4394,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74755709677,13103.09677,4099290.323,79398.96774,2797257.581,72030,3081951.871,11122.09677,197686.3226,48728.12903,1047438.452,42635.19355,2909661.548,197086.9442,25020.25806,359852.0055,1549749.645,44326.93548,808813.6497,1316773.161,16943.16129,261986.5161,181398,93709.67742,420225.8065,239129.0323,152193.5484,6022483.871,1405645.161,1280774.194,40870.96774,14000,22806.45161,3838727.314,2243954.153,1584512.663,4883064.516,1140548.387,8354.83871,239129.0323,6023612.903,1405645.161,2044417.737,436467.3871,7667194.13,1568523.733,156778.9435,44258.06452,48322.58065,30935.48387,0,0,72935.48387,415258.0645,78354.83871,392000,16032.25806,68645.16129,99129.03226,225.8064516,257419.3548,0,5645.16129,0,2.483870968,7546765.274,1.015957679,12115066.65,0,0,0,0,0,0,0,1,0,0,0,0,0,39,13,166,4,1603,831,2434
08-03-21,3438,1860,5299,545620.871,212306.349,0,111990.9617,0,9134.322581,39031.23226,35511.70677,57299.85718,3589,4177,2473,3085,7766,5557,2197,2197,4394,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74755709677,13103.09677,4099290.323,79398.96774,2797257.581,72030,3081951.871,11122.09677,197686.3226,48728.12903,1047438.452,42635.19355,2909661.548,197086.9442,25020.25806,359852.0055,1549749.645,44326.93548,808813.6497,1316773.161,16943.16129,261986.5161,181398,93709.67742,420225.8065,239129.0323,152193.5484,6022483.871,1405645.161,1280774.194,40870.96774,14000,22806.45161,3838727.314,2243954.153,1584512.663,4883064.516,1140548.387,8354.83871,239129.0323,6023612.903,1405645.161,2044417.737,436467.3871,7667194.13,1568523.733,156778.9435,44258.06452,48322.58065,30935.48387,0,0,72935.48387,415258.0645,78354.83871,392000,16032.25806,68645.16129,99129.03226,225.8064516,257419.3548,0,5645.16129,0,2.483870968,7546765.274,1.015957679,12115066.65,0,0,0,0,0,0,0,0,0,0,0,0,1,39,13,167,4,1603,831,2434
15-03-21,3438,1860,5299,545620.871,212306.349,0,111990.9617,0,9134.322581,39031.23226,35511.70677,57299.85718,3589,4177,2473,3085,7766,5557,2197,2197,4394,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74755709677,13103.09677,4099290.323,79398.96774,2797257.581,72030,3081951.871,11122.09677,197686.3226,48728.12903,1047438.452,42635.19355,2909661.548,197086.9442,25020.25806,359852.0055,1549749.645,44326.93548,808813.6497,1316773.161,16943.16129,261986.5161,181398,93709.67742,420225.8065,239129.0323,152193.5484,6022483.871,1405645.161,1280774.194,40870.96774,14000,22806.45161,3838727.314,2243954.153,1584512.663,4883064.516,1140548.387,8354.83871,239129.0323,6023612.903,1405645.161,2044417.737,436467.3871,7667194.13,1568523.733,156778.9435,44258.06452,48322.58065,30935.48387,0,0,72935.48387,415258.0645,78354.83871,392000,16032.25806,68645.16129,99129.03226,225.8064516,257419.3548,0,5645.16129,0,2.483870968,7546765.274,1.015957679,12115066.65,0,0,0,0,0,0,0,0,0,0,0,0,1,39,13,168,4,1603,831,2434
22-03-21,3438,1860,5299,545620.871,212306.349,0,111990.9617,0,9134.322581,39031.23226,35511.70677,57299.85718,3589,4177,2473,3085,7766,5557,2197,2197,4394,0,0,0,0,0,0,0,0,1871177.778,5302422.222,9451477.778,13331111.11,0,4138633.333,0,11922944.44,0,0,0,0,74755709677,13103.09677,4099290.323,79398.96774,2797257.581,72030,3081951.871,11122.09677,197686.3226,48728.12903,1047438.452,42635.19355,2909661.548,197086.9442,25020.25806,359852.0055,1549749.645,44326.93548,808813.6497,1316773.161,16943.16129,261986.5161,181398,93709.67742,420225.8065,239129.0323,152193.5484,6022483.871,1405645.161,1280774.194,40870.96774,14000,22806.45161,3838727.314,2243954.153,1584512.663,4883064.516,1140548.387,8354.83871,239129.0323,6023612.903,1405645.161,2044417.737,436467.3871,7667194.13,1568523.733,156778.9435,44258.06452,48322.58065,30935.48387,0,0,72935.48387,415258.0645,78354.83871,392000,16032.25806,68645.16129,99129.03226,225.8064516,257419.3548,0,5645.16129,0,2.483870968,7546765.274,1.015957679,12115066.65,0,0,0,0,0,0,0,0,0,0,0,0,1,39,13,169,4,1603,831,2434
29-03-21,3486,1864,5350,233837.5161,170587.6224,0,47996.12643,0,3914.709677,16727.67097,29728.9549,79335.4547,3665,4233,2515,3134,7898,5649,2224,2224,4448,0,0,0,0,0,0,0,0,3013669.597,5179499.634,9718941.026,15282564.1,0,4029040.659,0,11946316.85,0,0,0,0,76188294624,12126.94624,4261105.376,80236.3957,2760239.611,72539.86667,3022978.116,11349.8129,196510.9763,49092.95054,1072726.46,41614.62581,2807548.073,200569.4332,24512.56774,351928.9747,1505552.153,44773.92473,799679.1826,1300615.355,17219.62151,257672.3355,181753.3093,95894.62366,447030.1075,241683.871,155092.4731,6148531.183,1442152.688,1324636.559,41249.46237,19866.66667,23640.86022,3913399.334,2302335.497,1616576.746,4976075.269,1171206.452,8380.645161,241683.871,6147281.72,1442152.688,2112088.61,457029.3183,7832311.577,1429885.226,169020.2371,38834.4086,42176.34409,21658.06452,0,0,73791.39785,428367.7419,81713.97849,398800,19137.63441,68886.02151,99817.2043,1963.44086,263922.5806,0,5752.688172,0,3.997849462,8697367.762,0.900538162,11851116.62,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,170,4,1633,843,2477
05-04-21,3521,1867,5388,0,139298.5775,0,0,0,0,0,25391.89099,95862.15283,3722,4275,2546,3172,7997,5718,2245,2245,4489,0,0,0,0,0,0,0,0,3870538.462,5087307.692,9919538.462,16746153.85,0,3946846.154,0,11963846.15,0,0,0,0,77262733333,11394.83333,4382466.667,80864.46667,2732476.133,72922.26667,2978747.8,11520.6,195629.4667,49366.56667,1091692.467,40849.2,2730962.967,203181.3,24131.8,345986.7017,1472404.033,45109.16667,792828.3323,1288497,17426.96667,254436.7,182019.7913,97533.33333,467133.3333,243600,157266.6667,6243066.667,1469533.333,1357533.333,41533.33333,24266.66667,24266.66667,3969403.35,2346121.506,1640624.808,5045833.333,1194200,8400,243600,6240033.333,1469533.333,2162841.765,472450.7667,7956149.663,1325906.346,178201.2073,34766.66667,37566.66667,14700,0,0,74433.33333,438200,84233.33333,403900,21466.66667,69066.66667,100333.3333,3266.666667,268800,0,5833.333333,0,5.133333333,8834883.406,0.900538162,11653154.1,0,0,0,0,0,0,0,1,0,0,0,0,0,40,14,171,4,1656,853,2509
12-04-21,3521,1867,5388,0,139298.5775,0,0,0,0,0,25391.89099,95862.15283,3722,4275,2546,3172,7997,5718,2245,2245,4489,0,0,0,0,0,0,0,0,3870538.462,5087307.692,9919538.462,16746153.85,0,3946846.154,0,11963846.15,0,0,0,0,77262733333,11394.83333,4382466.667,80864.46667,2732476.133,72922.26667,2978747.8,11520.6,195629.4667,49366.56667,1091692.467,40849.2,2730962.967,203181.3,24131.8,345986.7017,1472404.033,45109.16667,792828.3323,1288497,17426.96667,254436.7,182019.7913,97533.33333,467133.3333,243600,157266.6667,6243066.667,1469533.333,1357533.333,41533.33333,24266.66667,24266.66667,3969403.35,2346121.506,1640624.808,5045833.333,1194200,8400,243600,6240033.333,1469533.333,2162841.765,472450.7667,7956149.663,1325906.346,178201.2073,34766.66667,37566.66667,14700,0,0,74433.33333,438200,84233.33333,403900,21466.66667,69066.66667,100333.3333,3266.666667,268800,0,5833.333333,0,5.133333333,8834883.406,0.900538162,11653154.1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,172,4,1656,853,2509
